time;V(/BIT_0);V(/BIT_1);V(/BIT_2);V(/Shaped_Out);
8.58144e-05;0;0;0;-1.46562e-06;
8.58244e-05;0;0;0;-1.46533e-06;
8.58344e-05;0;0;0;-1.46503e-06;
8.58444e-05;0;0;0;-1.46474e-06;
8.58544e-05;0;0;0;-1.46445e-06;
8.58644e-05;0;0;0;-1.46415e-06;
8.58744e-05;0;0;0;-1.46386e-06;
8.58844e-05;0;0;0;-1.46357e-06;
8.58944e-05;0;0;0;-1.46328e-06;
8.59044e-05;0;0;0;-1.46298e-06;
8.59144e-05;0;0;0;-1.46269e-06;
8.59244e-05;0;0;0;-1.4624e-06;
8.59344e-05;0;0;0;-1.46211e-06;
8.59444e-05;0;0;0;-1.46181e-06;
8.59544e-05;0;0;0;-1.46152e-06;
8.59644e-05;0;0;0;-1.46123e-06;
8.59744e-05;0;0;0;-1.46094e-06;
8.59844e-05;0;0;0;-1.46064e-06;
8.59944e-05;0;0;0;-1.46035e-06;
8.60044e-05;0;0;0;-1.46006e-06;
8.60144e-05;0;0;0;-1.45977e-06;
8.60244e-05;0;0;0;-1.45947e-06;
8.60344e-05;0;0;0;-1.45918e-06;
8.60444e-05;0;0;0;-1.45889e-06;
8.60544e-05;0;0;0;-1.4586e-06;
8.60644e-05;0;0;0;-1.45831e-06;
8.60744e-05;0;0;0;-1.45802e-06;
8.60844e-05;0;0;0;-1.45772e-06;
8.60944e-05;0;0;0;-1.45743e-06;
8.61044e-05;0;0;0;-1.45714e-06;
8.61144e-05;0;0;0;-1.45685e-06;
8.61244e-05;0;0;0;-1.45656e-06;
8.61344e-05;0;0;0;-1.45627e-06;
8.61444e-05;0;0;0;-1.45597e-06;
8.61544e-05;0;0;0;-1.45568e-06;
8.61644e-05;0;0;0;-1.45539e-06;
8.61744e-05;0;0;0;-1.4551e-06;
8.61844e-05;0;0;0;-1.45481e-06;
8.61944e-05;0;0;0;-1.45452e-06;
8.62044e-05;0;0;0;-1.45423e-06;
8.62144e-05;0;0;0;-1.45394e-06;
8.62244e-05;0;0;0;-1.45365e-06;
8.62344e-05;0;0;0;-1.45336e-06;
8.62444e-05;0;0;0;-1.45306e-06;
8.62544e-05;0;0;0;-1.45277e-06;
8.62644e-05;0;0;0;-1.45248e-06;
8.62744e-05;0;0;0;-1.45219e-06;
8.62844e-05;0;0;0;-1.4519e-06;
8.62944e-05;0;0;0;-1.45161e-06;
8.63044e-05;0;0;0;-1.45132e-06;
8.63144e-05;0;0;0;-1.45103e-06;
8.63244e-05;0;0;0;-1.45074e-06;
8.63344e-05;0;0;0;-1.45045e-06;
8.63444e-05;0;0;0;-1.45016e-06;
8.63544e-05;0;0;0;-1.44987e-06;
8.63644e-05;0;0;0;-1.44958e-06;
8.63744e-05;0;0;0;-1.44929e-06;
8.63844e-05;0;0;0;-1.449e-06;
8.63944e-05;0;0;0;-1.44871e-06;
8.64044e-05;0;0;0;-1.44842e-06;
8.64144e-05;0;0;0;-1.44813e-06;
8.64244e-05;0;0;0;-1.44784e-06;
8.64344e-05;0;0;0;-1.44755e-06;
8.64444e-05;0;0;0;-1.44726e-06;
8.64544e-05;0;0;0;-1.44697e-06;
8.64644e-05;0;0;0;-1.44668e-06;
8.64744e-05;0;0;0;-1.44639e-06;
8.64844e-05;0;0;0;-1.4461e-06;
8.64944e-05;0;0;0;-1.44581e-06;
8.65044e-05;0;0;0;-1.44553e-06;
8.65144e-05;0;0;0;-1.44524e-06;
8.65244e-05;0;0;0;-1.44495e-06;
8.65344e-05;0;0;0;-1.44466e-06;
8.65444e-05;0;0;0;-1.44437e-06;
8.65544e-05;0;0;0;-1.44408e-06;
8.65644e-05;0;0;0;-1.44379e-06;
8.65744e-05;0;0;0;-1.4435e-06;
8.65844e-05;0;0;0;-1.44321e-06;
8.65944e-05;0;0;0;-1.44292e-06;
8.66044e-05;0;0;0;-1.44264e-06;
8.66144e-05;0;0;0;-1.44235e-06;
8.66244e-05;0;0;0;-1.44206e-06;
8.66344e-05;0;0;0;-1.44177e-06;
8.66444e-05;0;0;0;-1.44148e-06;
8.66544e-05;0;0;0;-1.44119e-06;
8.66644e-05;0;0;0;-1.44091e-06;
8.66744e-05;0;0;0;-1.44062e-06;
8.66844e-05;0;0;0;-1.44033e-06;
8.66944e-05;0;0;0;-1.44004e-06;
8.67044e-05;0;0;0;-1.43975e-06;
8.67144e-05;0;0;0;-1.43946e-06;
8.67244e-05;0;0;0;-1.43918e-06;
8.67344e-05;0;0;0;-1.43889e-06;
8.67444e-05;0;0;0;-1.4386e-06;
8.67544e-05;0;0;0;-1.43831e-06;
8.67644e-05;0;0;0;-1.43802e-06;
8.67744e-05;0;0;0;-1.43774e-06;
8.67844e-05;0;0;0;-1.43745e-06;
8.67944e-05;0;0;0;-1.43716e-06;
8.68044e-05;0;0;0;-1.43687e-06;
8.68144e-05;0;0;0;-1.43659e-06;
8.68244e-05;0;0;0;-1.4363e-06;
8.68344e-05;0;0;0;-1.43601e-06;
8.68444e-05;0;0;0;-1.43573e-06;
8.68544e-05;0;0;0;-1.43544e-06;
8.68644e-05;0;0;0;-1.43515e-06;
8.68744e-05;0;0;0;-1.43486e-06;
8.68844e-05;0;0;0;-1.43458e-06;
8.68944e-05;0;0;0;-1.43429e-06;
8.69044e-05;0;0;0;-1.434e-06;
8.69144e-05;0;0;0;-1.43372e-06;
8.69244e-05;0;0;0;-1.43343e-06;
8.69344e-05;0;0;0;-1.43314e-06;
8.69444e-05;0;0;0;-1.43286e-06;
8.69544e-05;0;0;0;-1.43257e-06;
8.69644e-05;0;0;0;-1.43228e-06;
8.69744e-05;0;0;0;-1.432e-06;
8.69844e-05;0;0;0;-1.43171e-06;
8.69944e-05;0;0;0;-1.43142e-06;
8.70044e-05;0;0;0;-1.43114e-06;
8.70144e-05;0;0;0;-1.43085e-06;
8.70244e-05;0;0;0;-1.43056e-06;
8.70344e-05;0;0;0;-1.43028e-06;
8.70444e-05;0;0;0;-1.42999e-06;
8.70544e-05;0;0;0;-1.42971e-06;
8.70644e-05;0;0;0;-1.42942e-06;
8.70744e-05;0;0;0;-1.42913e-06;
8.70844e-05;0;0;0;-1.42885e-06;
8.70944e-05;0;0;0;-1.42856e-06;
8.71044e-05;0;0;0;-1.42828e-06;
8.71144e-05;0;0;0;-1.42799e-06;
8.71244e-05;0;0;0;-1.4277e-06;
8.71344e-05;0;0;0;-1.42742e-06;
8.71444e-05;0;0;0;-1.42713e-06;
8.71544e-05;0;0;0;-1.42685e-06;
8.71644e-05;0;0;0;-1.42656e-06;
8.71744e-05;0;0;0;-1.42628e-06;
8.71844e-05;0;0;0;-1.42599e-06;
8.71944e-05;0;0;0;-1.42571e-06;
8.72044e-05;0;0;0;-1.42542e-06;
8.72144e-05;0;0;0;-1.42514e-06;
8.72244e-05;0;0;0;-1.42485e-06;
8.72344e-05;0;0;0;-1.42457e-06;
8.72444e-05;0;0;0;-1.42428e-06;
8.72544e-05;0;0;0;-1.424e-06;
8.72644e-05;0;0;0;-1.42371e-06;
8.72744e-05;0;0;0;-1.42343e-06;
8.72844e-05;0;0;0;-1.42314e-06;
8.72944e-05;0;0;0;-1.42286e-06;
8.73044e-05;0;0;0;-1.42257e-06;
8.73144e-05;0;0;0;-1.42229e-06;
8.73244e-05;0;0;0;-1.422e-06;
8.73344e-05;0;0;0;-1.42172e-06;
8.73444e-05;0;0;0;-1.42143e-06;
8.73544e-05;0;0;0;-1.42115e-06;
8.73644e-05;0;0;0;-1.42087e-06;
8.73744e-05;0;0;0;-1.42058e-06;
8.73844e-05;0;0;0;-1.4203e-06;
8.73944e-05;0;0;0;-1.42001e-06;
8.74044e-05;0;0;0;-1.41973e-06;
8.74144e-05;0;0;0;-1.41944e-06;
8.74244e-05;0;0;0;-1.41916e-06;
8.74344e-05;0;0;0;-1.41888e-06;
8.74444e-05;0;0;0;-1.41859e-06;
8.74544e-05;0;0;0;-1.41831e-06;
8.74644e-05;0;0;0;-1.41803e-06;
8.74744e-05;0;0;0;-1.41774e-06;
8.74844e-05;0;0;0;-1.41746e-06;
8.74944e-05;0;0;0;-1.41717e-06;
8.75044e-05;0;0;0;-1.41689e-06;
8.75144e-05;0;0;0;-1.41661e-06;
8.75244e-05;0;0;0;-1.41632e-06;
8.75344e-05;0;0;0;-1.41604e-06;
8.75444e-05;0;0;0;-1.41576e-06;
8.75544e-05;0;0;0;-1.41547e-06;
8.75644e-05;0;0;0;-1.41519e-06;
8.75744e-05;0;0;0;-1.41491e-06;
8.75844e-05;0;0;0;-1.41462e-06;
8.75944e-05;0;0;0;-1.41434e-06;
8.76044e-05;0;0;0;-1.41406e-06;
8.76144e-05;0;0;0;-1.41378e-06;
8.76244e-05;0;0;0;-1.41349e-06;
8.76344e-05;0;0;0;-1.41321e-06;
8.76444e-05;0;0;0;-1.41293e-06;
8.76544e-05;0;0;0;-1.41264e-06;
8.76644e-05;0;0;0;-1.41236e-06;
8.76744e-05;0;0;0;-1.41208e-06;
8.76844e-05;0;0;0;-1.4118e-06;
8.76944e-05;0;0;0;-1.41151e-06;
8.77044e-05;0;0;0;-1.41123e-06;
8.77144e-05;0;0;0;-1.41095e-06;
8.77244e-05;0;0;0;-1.41067e-06;
8.77344e-05;0;0;0;-1.41039e-06;
8.77444e-05;0;0;0;-1.4101e-06;
8.77544e-05;0;0;0;-1.40982e-06;
8.77644e-05;0;0;0;-1.40954e-06;
8.77744e-05;0;0;0;-1.40926e-06;
8.77844e-05;0;0;0;-1.40898e-06;
8.77944e-05;0;0;0;-1.40869e-06;
8.78044e-05;0;0;0;-1.40841e-06;
8.78144e-05;0;0;0;-1.40813e-06;
8.78244e-05;0;0;0;-1.40785e-06;
8.78344e-05;0;0;0;-1.40757e-06;
8.78444e-05;0;0;0;-1.40728e-06;
8.78544e-05;0;0;0;-1.407e-06;
8.78644e-05;0;0;0;-1.40672e-06;
8.78744e-05;0;0;0;-1.40644e-06;
8.78844e-05;0;0;0;-1.40616e-06;
8.78944e-05;0;0;0;-1.40588e-06;
8.79044e-05;0;0;0;-1.4056e-06;
8.79144e-05;0;0;0;-1.40532e-06;
8.79244e-05;0;0;0;-1.40503e-06;
8.79344e-05;0;0;0;-1.40475e-06;
8.79444e-05;0;0;0;-1.40447e-06;
8.79544e-05;0;0;0;-1.40419e-06;
8.79644e-05;0;0;0;-1.40391e-06;
8.79744e-05;0;0;0;-1.40363e-06;
8.79844e-05;0;0;0;-1.40335e-06;
8.79944e-05;0;0;0;-1.40307e-06;
8.80044e-05;0;0;0;-1.40279e-06;
8.80144e-05;0;0;0;-1.40251e-06;
8.80244e-05;0;0;0;-1.40223e-06;
8.80344e-05;0;0;0;-1.40194e-06;
8.80444e-05;0;0;0;-1.40166e-06;
8.80544e-05;0;0;0;-1.40138e-06;
8.80644e-05;0;0;0;-1.4011e-06;
8.80744e-05;0;0;0;-1.40082e-06;
8.80844e-05;0;0;0;-1.40054e-06;
8.80944e-05;0;0;0;-1.40026e-06;
8.81044e-05;0;0;0;-1.39998e-06;
8.81144e-05;0;0;0;-1.3997e-06;
8.81244e-05;0;0;0;-1.39942e-06;
8.81344e-05;0;0;0;-1.39914e-06;
8.81444e-05;0;0;0;-1.39886e-06;
8.81544e-05;0;0;0;-1.39858e-06;
8.81644e-05;0;0;0;-1.3983e-06;
8.81744e-05;0;0;0;-1.39802e-06;
8.81844e-05;0;0;0;-1.39774e-06;
8.81944e-05;0;0;0;-1.39746e-06;
8.82044e-05;0;0;0;-1.39718e-06;
8.82144e-05;0;0;0;-1.39691e-06;
8.82244e-05;0;0;0;-1.39663e-06;
8.82344e-05;0;0;0;-1.39635e-06;
8.82444e-05;0;0;0;-1.39607e-06;
8.82544e-05;0;0;0;-1.39579e-06;
8.82644e-05;0;0;0;-1.39551e-06;
8.82744e-05;0;0;0;-1.39523e-06;
8.82844e-05;0;0;0;-1.39495e-06;
8.82944e-05;0;0;0;-1.39467e-06;
8.83044e-05;0;0;0;-1.39439e-06;
8.83144e-05;0;0;0;-1.39411e-06;
8.83244e-05;0;0;0;-1.39383e-06;
8.83344e-05;0;0;0;-1.39356e-06;
8.83444e-05;0;0;0;-1.39328e-06;
8.83544e-05;0;0;0;-1.393e-06;
8.83644e-05;0;0;0;-1.39272e-06;
8.83744e-05;0;0;0;-1.39244e-06;
8.83844e-05;0;0;0;-1.39216e-06;
8.83944e-05;0;0;0;-1.39188e-06;
8.84044e-05;0;0;0;-1.3916e-06;
8.84144e-05;0;0;0;-1.39133e-06;
8.84244e-05;0;0;0;-1.39105e-06;
8.84344e-05;0;0;0;-1.39077e-06;
8.84444e-05;0;0;0;-1.39049e-06;
8.84544e-05;0;0;0;-1.39021e-06;
8.84644e-05;0;0;0;-1.38994e-06;
8.84744e-05;0;0;0;-1.38966e-06;
8.84844e-05;0;0;0;-1.38938e-06;
8.84944e-05;0;0;0;-1.3891e-06;
8.85044e-05;0;0;0;-1.38882e-06;
8.85144e-05;0;0;0;-1.38855e-06;
8.85244e-05;0;0;0;-1.38827e-06;
8.85344e-05;0;0;0;-1.38799e-06;
8.85444e-05;0;0;0;-1.38771e-06;
8.85544e-05;0;0;0;-1.38743e-06;
8.85644e-05;0;0;0;-1.38716e-06;
8.85744e-05;0;0;0;-1.38688e-06;
8.85844e-05;0;0;0;-1.3866e-06;
8.85944e-05;0;0;0;-1.38632e-06;
8.86044e-05;0;0;0;-1.38605e-06;
8.86144e-05;0;0;0;-1.38577e-06;
8.86244e-05;0;0;0;-1.38549e-06;
8.86344e-05;0;0;0;-1.38522e-06;
8.86444e-05;0;0;0;-1.38494e-06;
8.86544e-05;0;0;0;-1.38466e-06;
8.86644e-05;0;0;0;-1.38438e-06;
8.86744e-05;0;0;0;-1.38411e-06;
8.86844e-05;0;0;0;-1.38383e-06;
8.86944e-05;0;0;0;-1.38355e-06;
8.87044e-05;0;0;0;-1.38328e-06;
8.87144e-05;0;0;0;-1.383e-06;
8.87244e-05;0;0;0;-1.38272e-06;
8.87344e-05;0;0;0;-1.38245e-06;
8.87444e-05;0;0;0;-1.38217e-06;
8.87544e-05;0;0;0;-1.38189e-06;
8.87644e-05;0;0;0;-1.38162e-06;
8.87744e-05;0;0;0;-1.38134e-06;
8.87844e-05;0;0;0;-1.38106e-06;
8.87944e-05;0;0;0;-1.38079e-06;
8.88044e-05;0;0;0;-1.38051e-06;
8.88144e-05;0;0;0;-1.38024e-06;
8.88244e-05;0;0;0;-1.37996e-06;
8.88344e-05;0;0;0;-1.37968e-06;
8.88444e-05;0;0;0;-1.37941e-06;
8.88544e-05;0;0;0;-1.37913e-06;
8.88644e-05;0;0;0;-1.37886e-06;
8.88744e-05;0;0;0;-1.37858e-06;
8.88844e-05;0;0;0;-1.3783e-06;
8.88944e-05;0;0;0;-1.37803e-06;
8.89044e-05;0;0;0;-1.37775e-06;
8.89144e-05;0;0;0;-1.37748e-06;
8.89244e-05;0;0;0;-1.3772e-06;
8.89344e-05;0;0;0;-1.37693e-06;
8.89444e-05;0;0;0;-1.37665e-06;
8.89544e-05;0;0;0;-1.37638e-06;
8.89644e-05;0;0;0;-1.3761e-06;
8.89744e-05;0;0;0;-1.37582e-06;
8.89844e-05;0;0;0;-1.37555e-06;
8.89944e-05;0;0;0;-1.37527e-06;
8.90044e-05;0;0;0;-1.375e-06;
8.90144e-05;0;0;0;-1.37472e-06;
8.90244e-05;0;0;0;-1.37445e-06;
8.90344e-05;0;0;0;-1.37417e-06;
8.90444e-05;0;0;0;-1.3739e-06;
8.90544e-05;0;0;0;-1.37362e-06;
8.90644e-05;0;0;0;-1.37335e-06;
8.90744e-05;0;0;0;-1.37307e-06;
8.90844e-05;0;0;0;-1.3728e-06;
8.90944e-05;0;0;0;-1.37253e-06;
8.91044e-05;0;0;0;-1.37225e-06;
8.91144e-05;0;0;0;-1.37198e-06;
8.91244e-05;0;0;0;-1.3717e-06;
8.91344e-05;0;0;0;-1.37143e-06;
8.91444e-05;0;0;0;-1.37115e-06;
8.91544e-05;0;0;0;-1.37088e-06;
8.91644e-05;0;0;0;-1.3706e-06;
8.91744e-05;0;0;0;-1.37033e-06;
8.91844e-05;0;0;0;-1.37006e-06;
8.91944e-05;0;0;0;-1.36978e-06;
8.92044e-05;0;0;0;-1.36951e-06;
8.92144e-05;0;0;0;-1.36923e-06;
8.92244e-05;0;0;0;-1.36896e-06;
8.92344e-05;0;0;0;-1.36869e-06;
8.92444e-05;0;0;0;-1.36841e-06;
8.92544e-05;0;0;0;-1.36814e-06;
8.92644e-05;0;0;0;-1.36786e-06;
8.92744e-05;0;0;0;-1.36759e-06;
8.92844e-05;0;0;0;-1.36732e-06;
8.92944e-05;0;0;0;-1.36704e-06;
8.93044e-05;0;0;0;-1.36677e-06;
8.93144e-05;0;0;0;-1.3665e-06;
8.93244e-05;0;0;0;-1.36622e-06;
8.93344e-05;0;0;0;-1.36595e-06;
8.93444e-05;0;0;0;-1.36568e-06;
8.93544e-05;0;0;0;-1.3654e-06;
8.93644e-05;0;0;0;-1.36513e-06;
8.93744e-05;0;0;0;-1.36486e-06;
8.93844e-05;0;0;0;-1.36458e-06;
8.93944e-05;0;0;0;-1.36431e-06;
8.94044e-05;0;0;0;-1.36404e-06;
8.94144e-05;0;0;0;-1.36377e-06;
8.94244e-05;0;0;0;-1.36349e-06;
8.94344e-05;0;0;0;-1.36322e-06;
8.94444e-05;0;0;0;-1.36295e-06;
8.94544e-05;0;0;0;-1.36267e-06;
8.94644e-05;0;0;0;-1.3624e-06;
8.94744e-05;0;0;0;-1.36213e-06;
8.94844e-05;0;0;0;-1.36186e-06;
8.94944e-05;0;0;0;-1.36158e-06;
8.95044e-05;0;0;0;-1.36131e-06;
8.95144e-05;0;0;0;-1.36104e-06;
8.95244e-05;0;0;0;-1.36077e-06;
8.95344e-05;0;0;0;-1.3605e-06;
8.95444e-05;0;0;0;-1.36022e-06;
8.95544e-05;0;0;0;-1.35995e-06;
8.95644e-05;0;0;0;-1.35968e-06;
8.95744e-05;0;0;0;-1.35941e-06;
8.95844e-05;0;0;0;-1.35913e-06;
8.95944e-05;0;0;0;-1.35886e-06;
8.96044e-05;0;0;0;-1.35859e-06;
8.96144e-05;0;0;0;-1.35832e-06;
8.96244e-05;0;0;0;-1.35805e-06;
8.96344e-05;0;0;0;-1.35778e-06;
8.96444e-05;0;0;0;-1.3575e-06;
8.96544e-05;0;0;0;-1.35723e-06;
8.96644e-05;0;0;0;-1.35696e-06;
8.96744e-05;0;0;0;-1.35669e-06;
8.96844e-05;0;0;0;-1.35642e-06;
8.96944e-05;0;0;0;-1.35615e-06;
8.97044e-05;0;0;0;-1.35588e-06;
8.97144e-05;0;0;0;-1.3556e-06;
8.97244e-05;0;0;0;-1.35533e-06;
8.97344e-05;0;0;0;-1.35506e-06;
8.97444e-05;0;0;0;-1.35479e-06;
8.97544e-05;0;0;0;-1.35452e-06;
8.97644e-05;0;0;0;-1.35425e-06;
8.97744e-05;0;0;0;-1.35398e-06;
8.97844e-05;0;0;0;-1.35371e-06;
8.97944e-05;0;0;0;-1.35344e-06;
8.98044e-05;0;0;0;-1.35317e-06;
8.98144e-05;0;0;0;-1.35289e-06;
8.98244e-05;0;0;0;-1.35262e-06;
8.98344e-05;0;0;0;-1.35235e-06;
8.98444e-05;0;0;0;-1.35208e-06;
8.98544e-05;0;0;0;-1.35181e-06;
8.98644e-05;0;0;0;-1.35154e-06;
8.98744e-05;0;0;0;-1.35127e-06;
8.98844e-05;0;0;0;-1.351e-06;
8.98944e-05;0;0;0;-1.35073e-06;
8.99044e-05;0;0;0;-1.35046e-06;
8.99144e-05;0;0;0;-1.35019e-06;
8.99244e-05;0;0;0;-1.34992e-06;
8.99344e-05;0;0;0;-1.34965e-06;
8.99444e-05;0;0;0;-1.34938e-06;
8.99544e-05;0;0;0;-1.34911e-06;
8.99644e-05;0;0;0;-1.34884e-06;
8.99744e-05;0;0;0;-1.34857e-06;
8.99844e-05;0;0;0;-1.3483e-06;
8.99944e-05;0;0;0;-1.34803e-06;
9.00044e-05;0;0;0;-1.34776e-06;
9.00144e-05;0;0;0;-1.34749e-06;
9.00244e-05;0;0;0;-1.34722e-06;
9.00344e-05;0;0;0;-1.34695e-06;
9.00444e-05;0;0;0;-1.34668e-06;
9.00544e-05;0;0;0;-1.34641e-06;
9.00644e-05;0;0;0;-1.34614e-06;
9.00744e-05;0;0;0;-1.34587e-06;
9.00844e-05;0;0;0;-1.34561e-06;
9.00944e-05;0;0;0;-1.34534e-06;
9.01044e-05;0;0;0;-1.34507e-06;
9.01144e-05;0;0;0;-1.3448e-06;
9.01244e-05;0;0;0;-1.34453e-06;
9.01344e-05;0;0;0;-1.34426e-06;
9.01444e-05;0;0;0;-1.34399e-06;
9.01544e-05;0;0;0;-1.34372e-06;
9.01644e-05;0;0;0;-1.34345e-06;
9.01744e-05;0;0;0;-1.34318e-06;
9.01844e-05;0;0;0;-1.34292e-06;
9.01944e-05;0;0;0;-1.34265e-06;
9.02044e-05;0;0;0;-1.34238e-06;
9.02144e-05;0;0;0;-1.34211e-06;
9.02244e-05;0;0;0;-1.34184e-06;
9.02344e-05;0;0;0;-1.34157e-06;
9.02444e-05;0;0;0;-1.3413e-06;
9.02544e-05;0;0;0;-1.34104e-06;
9.02644e-05;0;0;0;-1.34077e-06;
9.02744e-05;0;0;0;-1.3405e-06;
9.02844e-05;0;0;0;-1.34023e-06;
9.02944e-05;0;0;0;-1.33996e-06;
9.03044e-05;0;0;0;-1.3397e-06;
9.03144e-05;0;0;0;-1.33943e-06;
9.03244e-05;0;0;0;-1.33916e-06;
9.03344e-05;0;0;0;-1.33889e-06;
9.03444e-05;0;0;0;-1.33862e-06;
9.03544e-05;0;0;0;-1.33836e-06;
9.03644e-05;0;0;0;-1.33809e-06;
9.03744e-05;0;0;0;-1.33782e-06;
9.03844e-05;0;0;0;-1.33755e-06;
9.03944e-05;0;0;0;-1.33729e-06;
9.04044e-05;0;0;0;-1.33702e-06;
9.04144e-05;0;0;0;-1.33675e-06;
9.04244e-05;0;0;0;-1.33648e-06;
9.04344e-05;0;0;0;-1.33622e-06;
9.04444e-05;0;0;0;-1.33595e-06;
9.04544e-05;0;0;0;-1.33568e-06;
9.04644e-05;0;0;0;-1.33541e-06;
9.04744e-05;0;0;0;-1.33515e-06;
9.04844e-05;0;0;0;-1.33488e-06;
9.04944e-05;0;0;0;-1.33461e-06;
9.05044e-05;0;0;0;-1.33435e-06;
9.05144e-05;0;0;0;-1.33408e-06;
9.05244e-05;0;0;0;-1.33381e-06;
9.05344e-05;0;0;0;-1.33354e-06;
9.05444e-05;0;0;0;-1.33328e-06;
9.05544e-05;0;0;0;-1.33301e-06;
9.05644e-05;0;0;0;-1.33274e-06;
9.05744e-05;0;0;0;-1.33248e-06;
9.05844e-05;0;0;0;-1.33221e-06;
9.05944e-05;0;0;0;-1.33194e-06;
9.06044e-05;0;0;0;-1.33168e-06;
9.06144e-05;0;0;0;-1.33141e-06;
9.06244e-05;0;0;0;-1.33115e-06;
9.06344e-05;0;0;0;-1.33088e-06;
9.06444e-05;0;0;0;-1.33061e-06;
9.06544e-05;0;0;0;-1.33035e-06;
9.06644e-05;0;0;0;-1.33008e-06;
9.06744e-05;0;0;0;-1.32981e-06;
9.06844e-05;0;0;0;-1.32955e-06;
9.06944e-05;0;0;0;-1.32928e-06;
9.07044e-05;0;0;0;-1.32902e-06;
9.07144e-05;0;0;0;-1.32875e-06;
9.07244e-05;0;0;0;-1.32848e-06;
9.07344e-05;0;0;0;-1.32822e-06;
9.07444e-05;0;0;0;-1.32795e-06;
9.07544e-05;0;0;0;-1.32769e-06;
9.07644e-05;0;0;0;-1.32742e-06;
9.07744e-05;0;0;0;-1.32716e-06;
9.07844e-05;0;0;0;-1.32689e-06;
9.07944e-05;0;0;0;-1.32663e-06;
9.08044e-05;0;0;0;-1.32636e-06;
9.08144e-05;0;0;0;-1.32609e-06;
9.08244e-05;0;0;0;-1.32583e-06;
9.08344e-05;0;0;0;-1.32556e-06;
9.08444e-05;0;0;0;-1.3253e-06;
9.08544e-05;0;0;0;-1.32503e-06;
9.08644e-05;0;0;0;-1.32477e-06;
9.08744e-05;0;0;0;-1.3245e-06;
9.08844e-05;0;0;0;-1.32424e-06;
9.08944e-05;0;0;0;-1.32397e-06;
9.09044e-05;0;0;0;-1.32371e-06;
9.09144e-05;0;0;0;-1.32344e-06;
9.09244e-05;0;0;0;-1.32318e-06;
9.09344e-05;0;0;0;-1.32291e-06;
9.09444e-05;0;0;0;-1.32265e-06;
9.09544e-05;0;0;0;-1.32239e-06;
9.09644e-05;0;0;0;-1.32212e-06;
9.09744e-05;0;0;0;-1.32186e-06;
9.09844e-05;0;0;0;-1.32159e-06;
9.09944e-05;0;0;0;-1.32133e-06;
9.10044e-05;0;0;0;-1.32106e-06;
9.10144e-05;0;0;0;-1.3208e-06;
9.10244e-05;0;0;0;-1.32053e-06;
9.10344e-05;0;0;0;-1.32027e-06;
9.10444e-05;0;0;0;-1.32001e-06;
9.10544e-05;0;0;0;-1.31974e-06;
9.10644e-05;0;0;0;-1.31948e-06;
9.10744e-05;0;0;0;-1.31921e-06;
9.10844e-05;0;0;0;-1.31895e-06;
9.10944e-05;0;0;0;-1.31869e-06;
9.11044e-05;0;0;0;-1.31842e-06;
9.11144e-05;0;0;0;-1.31816e-06;
9.11244e-05;0;0;0;-1.3179e-06;
9.11344e-05;0;0;0;-1.31763e-06;
9.11444e-05;0;0;0;-1.31737e-06;
9.11544e-05;0;0;0;-1.3171e-06;
9.11644e-05;0;0;0;-1.31684e-06;
9.11744e-05;0;0;0;-1.31658e-06;
9.11844e-05;0;0;0;-1.31631e-06;
9.11944e-05;0;0;0;-1.31605e-06;
9.12044e-05;0;0;0;-1.31579e-06;
9.12144e-05;0;0;0;-1.31552e-06;
9.12244e-05;0;0;0;-1.31526e-06;
9.12344e-05;0;0;0;-1.315e-06;
9.12444e-05;0;0;0;-1.31473e-06;
9.12544e-05;0;0;0;-1.31447e-06;
9.12644e-05;0;0;0;-1.31421e-06;
9.12744e-05;0;0;0;-1.31395e-06;
9.12844e-05;0;0;0;-1.31368e-06;
9.12944e-05;0;0;0;-1.31342e-06;
9.13044e-05;0;0;0;-1.31316e-06;
9.13144e-05;0;0;0;-1.31289e-06;
9.13244e-05;0;0;0;-1.31263e-06;
9.13344e-05;0;0;0;-1.31237e-06;
9.13444e-05;0;0;0;-1.31211e-06;
9.13544e-05;0;0;0;-1.31184e-06;
9.13644e-05;0;0;0;-1.31158e-06;
9.13744e-05;0;0;0;-1.31132e-06;
9.13844e-05;0;0;0;-1.31106e-06;
9.13944e-05;0;0;0;-1.3108e-06;
9.14044e-05;0;0;0;-1.31053e-06;
9.14144e-05;0;0;0;-1.31027e-06;
9.14244e-05;0;0;0;-1.31001e-06;
9.14344e-05;0;0;0;-1.30975e-06;
9.14444e-05;0;0;0;-1.30948e-06;
9.14544e-05;0;0;0;-1.30922e-06;
9.14644e-05;0;0;0;-1.30896e-06;
9.14744e-05;0;0;0;-1.3087e-06;
9.14844e-05;0;0;0;-1.30844e-06;
9.14944e-05;0;0;0;-1.30818e-06;
9.15044e-05;0;0;0;-1.30791e-06;
9.15144e-05;0;0;0;-1.30765e-06;
9.15244e-05;0;0;0;-1.30739e-06;
9.15344e-05;0;0;0;-1.30713e-06;
9.15444e-05;0;0;0;-1.30687e-06;
9.15544e-05;0;0;0;-1.30661e-06;
9.15644e-05;0;0;0;-1.30634e-06;
9.15744e-05;0;0;0;-1.30608e-06;
9.15844e-05;0;0;0;-1.30582e-06;
9.15944e-05;0;0;0;-1.30556e-06;
9.16044e-05;0;0;0;-1.3053e-06;
9.16144e-05;0;0;0;-1.30504e-06;
9.16244e-05;0;0;0;-1.30478e-06;
